INSERT INTO `coments` (`id`, `user_id`, `body`, `film_id`, `created_at`, `updated_at`) VALUES (1, 1, 'Debitis beatae dolor tempora possimus dolor. Est molestiae sint dolore consectetur id optio et. Sit voluptas dolores non aut.', 1, '2009-02-26 16:03:25', '1997-04-18 06:08:03');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (189, 4, 165, 1, '1974-05-13 06:25:38', '2006-09-12 15:47:40');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (190, 131, 172, 2, '1991-01-12 18:52:15', '1993-09-17 23:17:17');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (191, 193, 21, 1, '2008-12-03 07:36:33', '2011-09-17 15:23:33');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (192, 138, 78, 3, '2014-03-18 18:01:26', '1983-11-19 19:43:47');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (193, 285, 231, 1, '1994-03-06 16:58:35', '2005-08-26 04:39:13');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (194, 296, 258, 2, '2007-06-04 04:47:06', '2015-06-11 10:58:56');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (195, 22, 266, 1, '1986-05-02 18:01:41', '2007-11-10 22:52:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (196, 147, 202, 2, '1979-11-18 00:52:37', '1992-10-21 12:52:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (197, 65, 65, 2, '2015-09-05 08:59:39', '2011-11-14 03:54:34');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (198, 245, 121, 2, '2016-04-05 02:52:29', '2018-12-15 04:17:06');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (199, 175, 34, 1, '2009-03-11 09:17:17', '2014-06-22 06:51:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (200, 268, 251, 3, '2008-05-06 13:51:01', '1981-02-05 18:39:26');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (201, 42, 19, 3, '2016-11-19 09:37:23', '2006-02-11 05:15:15');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (202, 64, 82, 1, '1972-10-05 06:55:19', '2002-05-01 05:03:00');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (203, 276, 238, 2, '2019-08-17 10:43:09', '1976-12-26 03:57:56');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (204, 211, 86, 1, '1980-11-30 11:01:18', '2012-09-19 18:47:47');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (205, 223, 267, 2, '1975-12-11 04:34:45', '2006-08-02 00:52:45');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (206, 299, 32, 1, '2008-07-12 20:48:27', '1982-03-13 21:04:23');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (207, 291, 297, 2, '1986-08-08 16:58:30', '2015-05-16 23:59:19');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (208, 76, 73, 2, '1981-03-19 23:29:22', '2008-10-27 09:29:21');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (209, 11, 167, 2, '1996-11-24 17:46:17', '1978-05-21 13:41:47');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (210, 70, 95, 3, '1971-11-23 04:39:59', '2006-12-17 16:31:13');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (211, 170, 193, 2, '2019-01-27 03:04:17', '1996-06-07 16:56:42');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (212, 262, 40, 3, '1976-05-29 15:10:15', '2010-06-05 11:19:00');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (213, 180, 157, 3, '2019-07-12 14:22:00', '2007-11-24 11:45:31');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (214, 137, 218, 3, '1989-03-05 10:19:44', '1987-08-18 16:54:34');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (215, 29, 151, 2, '2003-11-26 10:44:02', '2011-05-19 12:49:19');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (216, 204, 42, 2, '1985-05-05 10:55:16', '1970-12-12 21:29:49');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (217, 243, 249, 3, '1981-10-17 20:49:01', '1979-03-11 10:48:39');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (218, 218, 44, 2, '2002-01-31 19:55:10', '1985-09-18 05:41:57');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (219, 204, 98, 1, '2007-08-17 07:51:12', '1995-08-15 21:34:31');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (220, 126, 261, 3, '1976-12-01 10:07:53', '1973-08-16 10:40:15');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (221, 125, 169, 1, '1986-12-10 13:40:38', '1981-08-31 02:36:10');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (222, 4, 281, 2, '1971-08-05 19:02:07', '2017-03-09 05:59:48');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (223, 32, 148, 2, '1970-11-10 03:27:12', '2005-04-08 07:36:23');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (224, 206, 296, 2, '2008-12-31 20:09:12', '2013-02-07 15:08:41');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (225, 287, 65, 3, '2008-03-19 10:02:42', '2000-01-11 06:34:17');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (226, 190, 72, 1, '1993-11-30 14:30:53', '2006-09-02 23:21:32');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (227, 89, 283, 3, '1970-08-21 14:36:34', '2010-04-11 11:28:45');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (228, 110, 180, 3, '2013-11-22 18:12:47', '2004-05-12 04:34:25');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (229, 194, 95, 3, '2000-06-30 14:52:16', '1996-03-23 20:46:05');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (230, 117, 183, 2, '1979-08-21 01:40:51', '2009-09-09 08:41:09');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (231, 211, 97, 3, '1976-08-04 15:46:01', '2015-07-01 05:46:30');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (232, 76, 241, 1, '1983-01-12 14:48:18', '1974-08-31 06:21:42');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (233, 197, 101, 2, '1989-09-02 21:52:43', '2015-09-18 21:18:19');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (234, 67, 253, 2, '2010-10-11 11:49:28', '2017-08-12 08:39:58');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (235, 103, 177, 3, '2007-12-02 02:20:34', '2017-10-01 22:49:05');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (236, 233, 190, 2, '1991-09-20 15:12:04', '1984-05-01 05:33:44');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (237, 82, 29, 3, '2009-04-04 13:26:51', '1985-08-11 09:17:04');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (238, 101, 121, 2, '2017-12-04 18:01:09', '2009-01-19 20:30:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (239, 130, 287, 2, '2016-08-11 04:08:21', '2010-01-22 08:15:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (240, 181, 115, 1, '2016-10-11 13:51:56', '2010-11-11 23:49:54');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (241, 287, 299, 3, '1988-10-23 05:10:08', '2006-07-31 05:59:35');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (242, 67, 112, 3, '1972-05-19 10:24:11', '1976-01-05 14:18:56');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (243, 263, 185, 1, '1981-07-29 21:27:59', '2014-07-24 22:28:55');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (244, 231, 206, 2, '1986-12-05 17:26:27', '1983-03-24 15:29:07');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (245, 120, 96, 3, '1971-03-24 14:48:19', '1994-04-29 06:34:16');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (246, 286, 168, 1, '2011-10-03 06:51:51', '2013-12-24 09:37:25');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (247, 264, 196, 1, '2014-06-16 00:03:05', '2006-11-29 01:37:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (248, 35, 256, 1, '1990-07-29 11:58:51', '1990-08-25 13:58:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (249, 7, 215, 1, '1983-06-12 09:04:31', '2015-05-23 08:58:55');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (250, 35, 263, 2, '2012-03-13 11:21:56', '2012-01-22 00:46:31');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (251, 277, 203, 2, '1989-04-03 18:10:37', '1975-11-18 22:33:29');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (252, 99, 137, 2, '1974-08-10 21:51:30', '1971-01-18 07:47:30');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (253, 64, 246, 1, '1973-02-13 14:10:16', '1972-05-06 09:33:17');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (254, 260, 270, 2, '1993-09-13 11:31:50', '1996-07-27 14:55:09');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (255, 199, 198, 2, '1987-02-12 19:35:26', '2014-04-14 08:03:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (256, 271, 228, 1, '2014-09-05 10:06:54', '2003-02-25 00:12:25');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (257, 222, 13, 2, '1976-12-18 21:39:15', '2008-02-09 12:44:13');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (258, 241, 176, 1, '2010-07-07 12:11:50', '2018-08-31 12:19:49');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (259, 177, 164, 1, '2007-07-23 00:23:44', '1994-04-10 08:57:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (260, 295, 125, 3, '1996-10-04 00:40:12', '2016-11-08 16:24:07');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (261, 215, 147, 1, '1997-01-26 00:26:32', '2004-07-14 02:22:31');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (262, 114, 188, 1, '2006-03-09 01:12:04', '2007-05-17 03:47:03');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (263, 182, 30, 3, '1996-06-23 22:46:14', '1976-09-30 10:13:27');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (264, 204, 250, 2, '2005-10-06 13:55:40', '2011-01-20 20:45:33');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (265, 82, 252, 2, '1984-07-12 15:13:57', '1985-06-02 09:51:11');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (266, 156, 36, 2, '2014-08-07 20:53:30', '2014-05-13 10:12:50');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (267, 220, 256, 3, '1983-01-25 05:00:42', '2000-08-04 02:56:41');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (268, 250, 107, 1, '1981-06-16 01:17:26', '1979-03-07 08:39:41');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (269, 245, 109, 1, '1975-07-15 20:40:24', '2019-10-13 23:44:17');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (270, 194, 104, 1, '1972-08-04 16:21:22', '1982-01-16 01:32:48');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (271, 41, 84, 3, '1993-12-09 17:52:41', '1998-10-24 16:12:46');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (272, 267, 257, 2, '2004-06-21 21:16:25', '1970-08-11 03:30:03');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (273, 110, 13, 1, '1978-11-07 17:23:52', '1977-06-21 07:54:12');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (274, 196, 5, 1, '1994-08-18 23:01:18', '2008-03-14 06:21:26');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (275, 193, 71, 1, '2003-06-12 06:52:44', '1978-02-16 11:53:36');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (276, 273, 178, 2, '1985-04-04 02:40:33', '1977-10-08 17:05:58');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (277, 268, 205, 2, '2019-01-19 18:45:10', '2004-03-20 04:06:33');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (278, 242, 178, 2, '1979-11-28 11:34:26', '2018-10-19 12:25:00');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (279, 142, 203, 3, '2009-04-14 17:01:36', '2004-06-11 07:53:53');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (280, 174, 39, 2, '1976-02-25 00:27:44', '1992-05-19 16:02:59');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (281, 92, 219, 2, '2018-07-19 23:13:57', '1998-08-10 08:14:58');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (282, 38, 151, 3, '1992-04-23 09:47:58', '1980-10-25 13:06:08');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (283, 114, 15, 1, '1995-08-07 05:12:51', '1974-12-04 03:24:50');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (284, 253, 194, 3, '1977-04-08 13:04:34', '1997-03-27 18:49:16');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (285, 220, 193, 3, '1977-01-29 20:11:40', '1986-05-05 21:05:39');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (286, 181, 106, 3, '1975-06-22 22:56:34', '2004-05-09 15:27:47');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (287, 121, 282, 2, '1989-10-28 00:25:18', '2010-06-27 12:03:04');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (288, 163, 69, 2, '1976-12-21 17:54:21', '1987-01-16 15:03:40');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (289, 256, 201, 2, '1998-07-16 22:28:33', '1988-04-30 20:13:00');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (290, 23, 72, 3, '1985-09-03 00:53:50', '2010-12-29 11:54:59');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (291, 4, 267, 2, '2001-01-11 01:16:19', '1996-09-18 04:33:35');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (292, 212, 275, 3, '1992-07-07 11:43:48', '1970-11-11 13:18:48');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (293, 113, 257, 3, '1977-02-22 19:19:54', '1993-04-12 02:58:28');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (294, 68, 230, 1, '2006-04-06 05:29:28', '1976-08-05 20:48:39');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (295, 102, 286, 2, '1986-11-16 19:43:20', '2000-02-18 08:13:50');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (296, 64, 160, 2, '1998-01-07 20:07:50', '2010-06-21 14:01:54');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (297, 8, 275, 2, '1996-12-24 05:01:19', '2015-12-06 20:40:37');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (298, 136, 154, 1, '1972-05-05 22:09:02', '2009-04-17 14:52:52');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (299, 22, 255, 1, '1999-10-30 00:15:44', '1975-02-13 01:03:14');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (300, 38, 115, 1, '1972-11-12 16:46:55', '2017-10-15 05:21:56');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (301, 1, 286, 1, '1991-10-10 06:40:00', '1986-11-29 09:11:56');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (302, 60, 185, 3, '2004-11-15 14:42:33', '2002-03-19 18:40:38');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (303, 86, 247, 2, '1983-01-22 07:15:55', '1989-01-13 12:45:07');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (304, 177, 295, 1, '2007-12-31 14:20:21', '1970-05-11 00:49:09');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (305, 199, 298, 2, '1972-09-13 09:49:40', '2004-12-21 07:49:49');
INSERT INTO `friendship` (`id`, `user_id`, `friend_id`, `status_id`, `requested_at`, `confirmed_at`) VALUES (306, 58, 132, 2, '1980-07-17 14:00:15', '2010-06-15 01:19:51');
